500,0.35135135135135137,0.8897196261682243,0.5437541750167001
501,0.37733887733887733,0.8822429906542056,0.5577822311289246
502,0.37214137214137216,0.8953271028037383,0.5591182364729459
503,0.3814968814968815,0.8859813084112149,0.5617902471609887
504,0.37525987525987525,0.8822429906542056,0.5564462257849031
505,0.3762993762993763,0.8822429906542056,0.5571142284569138
506,0.3659043659043659,0.8859813084112149,0.5517702070808284
507,0.3731808731808732,0.8897196261682243,0.5577822311289246
508,0.37422037422037424,0.8841121495327103,0.5564462257849031
509,0.3700623700623701,0.8878504672897196,0.5551102204408818
510,0.3814968814968815,0.8803738317757009,0.5597862391449566
511,0.3596673596673597,0.891588785046729,0.5497661990647963
512,0.37525987525987525,0.8878504672897196,0.5584502338009352
513,0.367983367983368,0.8878504672897196,0.5537742150968604
514,0.3762993762993763,0.8841121495327103,0.5577822311289246
515,0.37422037422037424,0.8859813084112149,0.5571142284569138
516,0.3783783783783784,0.8766355140186916,0.5564462257849031
517,0.3783783783783784,0.8766355140186916,0.5564462257849031
518,0.3794178794178794,0.8822429906542056,0.5591182364729459
519,0.36486486486486486,0.8897196261682243,0.552438209752839
520,0.3731808731808732,0.8878504672897196,0.5571142284569138
521,0.3794178794178794,0.8803738317757009,0.5584502338009352
522,0.3814968814968815,0.8822429906542056,0.5604542418169672
523,0.3711018711018711,0.8953271028037383,0.5584502338009352
524,0.3783783783783784,0.8878504672897196,0.5604542418169672
525,0.38253638253638256,0.8841121495327103,0.5617902471609887
526,0.36694386694386694,0.8878504672897196,0.5531062124248497
527,0.37525987525987525,0.8859813084112149,0.5577822311289246
528,0.37733887733887733,0.8859813084112149,0.5591182364729459
529,0.38461538461538464,0.8859813084112149,0.5637942551770208
530,0.3762993762993763,0.8859813084112149,0.5584502338009352
531,0.38565488565488565,0.8766355140186916,0.561122244488978
532,0.3794178794178794,0.8766355140186916,0.5571142284569138
533,0.3814968814968815,0.8841121495327103,0.561122244488978
534,0.3731808731808732,0.8803738317757009,0.554442217768871
535,0.37733887733887733,0.8766355140186916,0.5557782231128925
536,0.37525987525987525,0.8897196261682243,0.5591182364729459
537,0.38253638253638256,0.8841121495327103,0.5617902471609887
538,0.38461538461538464,0.8841121495327103,0.56312625250501
539,0.37214137214137216,0.8953271028037383,0.5591182364729459
540,0.3783783783783784,0.8822429906542056,0.5584502338009352
541,0.38461538461538464,0.8803738317757009,0.5617902471609887
542,0.38357588357588357,0.8841121495327103,0.5624582498329993
543,0.38253638253638256,0.8803738317757009,0.5604542418169672
544,0.38357588357588357,0.8822429906542056,0.5617902471609887
545,0.39397089397089397,0.8785046728971962,0.5671342685370742
546,0.38357588357588357,0.8803738317757009,0.561122244488978
547,0.3804573804573805,0.8785046728971962,0.5584502338009352
548,0.3866943866943867,0.8803738317757009,0.56312625250501
549,0.3918918918918919,0.8841121495327103,0.5678022712090849
550,0.39293139293139295,0.874766355140187,0.5651302605210421
